id_cliente,data,qtd_eventos,qtd_sessoes,qtd_page_view,qtd_search,qtd_click,qtd_add_to_cart,qtd_abandon_cart,qtd_purchase,canal_principal,dispositivo_principal,tempo_total_segundos,data_referencia_calculo
5bb7f8a3-d0b8-4c2b-84c0-c6c644b8c747,12/07/2024,1,1,0,0,0,0,0,0,web,celular,null,2026-05-16T02:58:24.632Z
5f0a215a-75bc-4e73-bc79-5a41cd9bd76c,20/08/2024,1,1,0,0,0,1,0,0,app,computador,166,2026-05-16T02:58:24.632Z
7d7629db-7aa2-4b04-9ff8-4969dbd2e398,05/08/2024,1,1,0,0,1,0,0,0,app,computador,null,2026-05-16T02:58:24.632Z
307692fd-7a80-4014-b904-8982da921cfc,19/08/2024,1,1,1,0,0,0,0,0,mobile,celular,296,2026-05-16T02:58:24.632Z
fc5400a6-da9b-4dbf-a1b6-b186ccf6adf8,25/09/2024,1,1,1,0,0,0,0,0,web,celular,496,2026-05-16T02:58:24.632Z
b547c8b1-f187-42de-9852-53312222249d,09/09/2024,1,1,0,1,0,0,0,0,web,computador,321,2026-05-16T02:58:24.632Z
84dfa55f-4c42-4c2e-8116-f7d02c0fd52a,19/09/2024,1,1,1,0,0,0,0,0,app,tablet,376,2026-05-16T02:58:24.632Z
aac2a805-8a75-4ea9-bb7f-0f9beb3eac46,11/10/2024,1,1,0,1,0,0,0,0,web,celular,17,2026-05-16T02:58:24.632Z
877702cc-a426-4811-a4ba-53b348425ce1,09/10/2024,1,1,1,0,0,0,0,0,web,celular,535,2026-05-16T02:58:24.632Z
1ab36057-294a-413c-9209-99e7daf5be82,24/10/2024,1,1,1,0,0,0,0,0,web,computador,190,2026-05-16T02:58:24.632Z
df899788-b5b5-406d-8dfe-50913f6d303b,09/11/2024,1,1,0,0,0,0,0,0,web,computador,388,2026-05-16T02:58:24.632Z
5d772925-8077-44f9-949f-2dc92c49a2c9,07/11/2024,1,1,0,0,0,0,0,0,web,computador,304,2026-05-16T02:58:24.632Z
82b0f1ff-e826-4d8f-b9f9-de7eb9e15173,03/11/2024,1,1,1,0,0,0,0,0,web,computador,251,2026-05-16T02:58:24.632Z
161905d1-60ff-4c02-bb90-537f0ce29ed8,04/11/2024,1,1,1,0,0,0,0,0,web,celular,578,2026-05-16T02:58:24.632Z
163c387f-abd7-4441-bc5e-f61b3f5d076c,14/12/2024,1,1,1,0,0,0,0,0,mobile,computador,546,2026-05-16T02:58:24.632Z
06f3c43b-cbab-4fa1-9572-088daf76121b,24/12/2024,1,1,1,0,0,0,0,0,app,celular,242,2026-05-16T02:58:24.632Z
2a9fb1f0-e45f-43ce-bf5b-53871540cf16,11/12/2024,1,1,1,0,0,0,0,0,web,celular,560,2026-05-16T02:58:24.632Z
399582a8-e9b5-4d9b-91ae-5582f2c26459,11/12/2024,1,1,0,0,0,0,0,1,web,celular,385,2026-05-16T02:58:24.632Z
1e24d70f-2368-430e-ac24-6e5ba21674d2,25/12/2024,1,1,1,0,0,0,0,0,web,celular,161,2026-05-16T02:58:24.632Z
3882ab3e-7c97-4854-aae6-2914be25a20a,28/12/2024,1,1,1,0,0,0,0,0,app,celular,235,2026-05-16T02:58:24.632Z
01d392f5-bd5f-4f6c-aa22-27ba2889ac0c,17/01/2025,1,1,1,0,0,0,0,0,web,celular,158,2026-05-16T02:58:24.632Z
cf798961-7f1c-4243-866f-420fc0e85dae,08/01/2025,1,1,1,0,0,0,0,0,web,tablet,264,2026-05-16T02:58:24.632Z
2e64b397-545b-465b-a1fe-6671d6709581,20/01/2025,1,1,0,0,0,0,0,0,app,celular,352,2026-05-16T02:58:24.632Z
b567935c-f632-4569-a4c5-a846d7251c62,12/01/2025,1,1,0,0,1,0,0,0,web,celular,512,2026-05-16T02:58:24.632Z
794db766-6113-45d3-83be-25844dbcb397,15/02/2025,1,1,1,0,0,0,0,0,mobile,tablet,259,2026-05-16T02:58:24.632Z
8bd073c9-7e58-4110-88a3-67404b9141e0,01/02/2025,1,1,1,0,0,0,0,0,web,celular,237,2026-05-16T02:58:24.632Z
e77bb878-dbe3-4c70-8527-31007898b73a,18/02/2025,1,1,1,0,0,0,0,0,app,celular,null,2026-05-16T02:58:24.632Z
484ba1c6-52a3-44ab-858c-208c794ac2af,22/02/2025,1,1,1,0,0,0,0,0,app,celular,348,2026-05-16T02:58:24.632Z
20ab10e3-78cb-4d82-85db-47c5619a7826,26/02/2025,1,1,1,0,0,0,0,0,web,celular,21,2026-05-16T02:58:24.632Z
bf543a5e-bf42-4bb3-beef-a78cc2c742d7,23/03/2025,1,1,0,1,0,0,0,0,web,tablet,397,2026-05-16T02:58:24.632Z
157c1b5c-d18d-4b0c-979b-36ec2d272e45,28/03/2025,1,1,0,1,0,0,0,0,web,computador,464,2026-05-16T02:58:24.632Z
2397a3ee-b1bf-4943-8892-ac8dc9d7022d,16/03/2025,1,1,1,0,0,0,0,0,web,celular,383,2026-05-16T02:58:24.632Z
213cf88f-488e-4641-8952-60908f74b548,16/03/2025,1,1,0,0,0,1,0,0,mobile,computador,114,2026-05-16T02:58:24.632Z
f3831ba5-fcc9-4d91-bf93-6f94b34c392e,11/03/2025,1,1,0,0,0,1,0,0,web,celular,190,2026-05-16T02:58:24.632Z
4861e74e-abfe-4ab8-95b0-3694f0510d55,02/04/2025,1,1,1,0,0,0,0,0,app,computador,393,2026-05-16T02:58:24.632Z
eceea655-5e7f-4a2b-ad1f-309caee802f0,18/04/2025,1,1,1,0,0,0,0,0,app,computador,169,2026-05-16T02:58:24.632Z
84fa49ff-0a9d-4e6a-a4f2-2731fae441f9,28/04/2025,1,1,0,0,0,1,0,0,app,computador,593,2026-05-16T02:58:24.632Z
7dd3e526-7630-4dc5-b432-8d9f50667b6c,15/05/2025,1,1,0,0,1,0,0,0,web,computador,474,2026-05-16T02:58:24.632Z
6ae09cf1-bac0-4543-b45a-fddf2e1fecbf,11/05/2025,1,1,0,1,0,0,0,0,web,celular,462,2026-05-16T02:58:24.632Z
0d2319c7-9fcf-49da-b75e-2e06b40037be,09/05/2025,1,1,1,0,0,0,0,0,mobile,celular,6511,2026-05-16T02:58:24.632Z
54d2be75-15ac-4170-8b69-260c75bdbfa1,14/06/2025,1,1,0,0,0,0,0,0,app,celular,null,2026-05-16T02:58:24.632Z
f7a2a777-ba1f-4663-9508-fa3355776e82,22/06/2025,1,1,0,0,0,1,0,0,web,celular,366,2026-05-16T02:58:24.632Z
fd8c6136-711a-4221-a708-a859b2bc4998,26/07/2025,1,1,0,0,0,1,0,0,app,computador,385,2026-05-16T02:58:24.632Z
271bc34a-ee8e-4d41-a5ed-e13d62611fc7,01/07/2025,1,1,0,0,0,0,0,0,app,computador,null,2026-05-16T02:58:24.632Z
6004c0fc-1170-4320-ae95-aeb9d24d9e69,04/07/2025,1,1,1,0,0,0,0,0,app,computador,225,2026-05-16T02:58:24.632Z
9469e175-850a-4139-ac24-f67cbec159fd,12/08/2025,1,1,0,1,0,0,0,0,app,computador,494,2026-05-16T02:58:24.632Z
7a077ea3-cbdf-4495-b21f-044bdd542a0e,10/08/2025,1,1,1,0,0,0,0,0,app,celular,54,2026-05-16T02:58:24.632Z
4967d0e0-cde6-408f-bbdc-137be5be68bb,27/08/2025,1,1,0,1,0,0,0,0,web,celular,89,2026-05-16T02:58:24.632Z
164e1b87-2eed-4d5f-bc2b-2caa64aec293,21/09/2025,1,1,1,0,0,0,0,0,app,tablet,202,2026-05-16T02:58:24.632Z
ae99f5c1-7e5e-46cb-acf9-42d840f81aa9,23/09/2025,1,1,1,0,0,0,0,0,web,celular,245,2026-05-16T02:58:24.632Z
c043bb61-512e-403f-911b-4614633da35e,16/09/2025,1,1,0,1,0,0,0,0,web,computador,332,2026-05-16T02:58:24.632Z
094aadf4-69e7-48ed-88d3-47e4389e904a,28/10/2025,1,1,0,0,1,0,0,0,web,celular,326,2026-05-16T02:58:24.632Z
2f46aa37-f99b-43b3-9100-faa7160f2691,20/11/2025,1,1,0,0,0,0,0,0,web,computador,592,2026-05-16T02:58:24.632Z
ff9263b9-7ba3-4f08-a2e9-1a68153843a7,05/11/2025,1,1,0,1,0,0,0,0,web,computador,null,2026-05-16T02:58:24.632Z
0aa25872-c3a0-47bd-a71c-6c89279805e5,02/12/2025,1,1,1,0,0,0,0,0,mobile,computador,199,2026-05-16T02:58:24.632Z
611286d8-e375-4290-9da3-52ffe1bb7b35,06/12/2025,1,1,1,0,0,0,0,0,app,celular,473,2026-05-16T02:58:24.632Z
e1dcf43e-41f8-4ddf-a714-b7cdabc81ba9,27/12/2025,1,1,1,0,0,0,0,0,mobile,celular,378,2026-05-16T02:58:24.632Z
c5a07a8d-2e3d-4cb7-8517-0b383946bb45,24/12/2025,1,1,1,0,0,0,0,0,app,celular,164,2026-05-16T02:58:24.632Z
746bc487-869d-470b-a21f-85901001eb22,16/01/2026,1,1,0,0,1,0,0,0,web,computador,109,2026-05-16T02:58:24.632Z
394c6a54-6ebb-4aed-ab1d-23db077b2e61,23/01/2026,1,1,1,0,0,0,0,0,mobile,computador,468,2026-05-16T02:58:24.632Z
cbce75e3-86b3-4ce4-8945-6e6d5cf02c95,19/01/2026,1,1,0,1,0,0,0,0,web,celular,370,2026-05-16T02:58:24.632Z
55c76c93-f365-4dd9-847c-04e112652079,23/01/2026,1,1,0,1,0,0,0,0,web,celular,581,2026-05-16T02:58:24.632Z
909b5f86-21bd-40a2-a21a-33eddceb9452,11/02/2026,1,1,0,0,0,1,0,0,app,computador,null,2026-05-16T02:58:24.632Z
99e05ab6-21de-493d-aee2-19aac4f97d39,15/02/2026,1,1,0,0,0,0,0,0,app,computador,176,2026-05-16T02:58:24.632Z
c074cc4d-0e40-4dd8-8ddf-fc42e05e167a,04/03/2026,1,1,1,0,0,0,0,0,web,celular,207,2026-05-16T02:58:24.632Z
17f3cecd-b019-4dc6-af79-152aab18eafe,19/03/2026,1,1,1,0,0,0,0,0,app,computador,488,2026-05-16T02:58:24.632Z
438296bd-976b-4e2f-9327-8981810dfbba,23/03/2026,1,1,1,0,0,0,0,0,web,tablet,174,2026-05-16T02:58:24.632Z
16299d2b-d3c5-4fac-a459-5a5cc9dff53e,27/03/2026,1,1,0,0,0,1,0,0,web,celular,258,2026-05-16T02:58:24.632Z
d21512ea-0560-4ae9-89f9-ad396bc81153,17/03/2026,1,1,0,0,0,1,0,0,web,celular,null,2026-05-16T02:58:24.632Z
538264c2-a31b-4ea3-83df-bbfcd27d969f,20/01/2023,1,1,1,0,0,0,0,0,app,computador,599,2026-05-16T02:58:24.632Z
e28dcc3b-f0d5-46f7-bc5a-45d2911927c7,09/01/2023,1,1,1,0,0,0,0,0,web,computador,177,2026-05-16T02:58:24.632Z
cf5c2819-d39e-4c6f-bfec-7acc170e4e04,11/03/2023,1,1,0,0,0,1,0,0,web,computador,272,2026-05-16T02:58:24.632Z
eb3fa149-963a-474a-a1fa-9a00457e681e,05/03/2023,1,1,0,0,0,1,0,0,web,computador,388,2026-05-16T02:58:24.632Z
c8921904-5b04-405d-8779-abdc14afe622,13/03/2023,1,1,1,0,0,0,0,0,web,computador,null,2026-05-16T02:58:24.632Z
ce612947-c071-4df5-832f-91fa8b344e1f,07/04/2023,1,1,0,0,0,0,0,1,web,celular,298,2026-05-16T02:58:24.632Z
40568aa5-d6df-47a3-a652-e14ac7dc9755,20/04/2023,1,1,1,0,0,0,0,0,app,celular,512,2026-05-16T02:58:24.632Z
ffd9e64a-44d2-499e-885f-afcec5dedfa7,02/04/2023,1,1,0,0,0,0,0,0,app,celular,14,2026-05-16T02:58:24.632Z
50b2f32d-0f94-4086-b1cb-f2025d726d0a,15/04/2023,1,1,1,0,0,0,0,0,web,computador,46,2026-05-16T02:58:24.632Z
8b7b3356-af4b-4e06-b970-2a2b436ae098,08/04/2023,1,1,0,0,0,0,0,0,app,celular,null,2026-05-16T02:58:24.632Z
32b08d05-554f-4f41-ab3a-7fdcba7e0d8d,19/05/2023,1,1,1,0,0,0,0,0,web,computador,null,2026-05-16T02:58:24.632Z
cfaa6982-22e3-4b3a-ab0a-f1ce564c0acb,15/05/2023,1,1,0,1,0,0,0,0,web,computador,149,2026-05-16T02:58:24.632Z
bd494e76-4b29-4a2b-b221-bc4d91a457e1,28/05/2023,1,1,1,0,0,0,0,0,web,computador,498,2026-05-16T02:58:24.632Z
fa13bc35-2f67-43af-b483-1dc510ea90f5,24/05/2023,1,1,0,0,1,0,0,0,app,computador,402,2026-05-16T02:58:24.632Z
cd8af212-cebf-4358-a191-41bf46971154,18/06/2023,1,1,0,0,1,0,0,0,mobile,computador,33,2026-05-16T02:58:24.632Z
c54f591b-a1e6-43db-ab62-c787a2d56554,21/06/2023,1,1,1,0,0,0,0,0,web,computador,424,2026-05-16T02:58:24.632Z
e63127f5-384a-4a9e-a95a-d30dcfcf14f8,17/07/2023,1,1,0,1,0,0,0,0,web,computador,37,2026-05-16T02:58:24.632Z
94885aad-a0c4-4855-b1bb-f297d8acb11b,08/07/2023,1,1,1,0,0,0,0,0,web,computador,459,2026-05-16T02:58:24.632Z
478a0c6e-0585-45e3-8d18-a5af1b817484,17/07/2023,1,1,0,1,0,0,0,0,web,tablet,272,2026-05-16T02:58:24.632Z
6d1e2179-b1c5-4cb0-9ece-0f3f085e1256,09/08/2023,1,1,1,0,0,0,0,0,web,computador,498,2026-05-16T02:58:24.632Z
fcca7afb-0ab7-4ba0-bcb9-2b4fab898094,04/08/2023,1,1,1,0,0,0,0,0,web,celular,486,2026-05-16T02:58:24.632Z
a4f2fccc-66b5-4946-bb51-1064b923bc92,08/08/2023,1,1,1,0,0,0,0,0,web,celular,305,2026-05-16T02:58:24.632Z
3223e137-5d31-4ffc-8f30-4f1902a05ee9,16/09/2023,1,1,0,0,1,0,0,0,web,celular,267,2026-05-16T02:58:24.632Z
5808b5c0-c960-4d19-9f48-b82fa560afe2,21/09/2023,1,1,1,0,0,0,0,0,web,computador,80,2026-05-16T02:58:24.632Z
4f93d7f5-ab5b-4697-96de-3a37a59d0d99,08/09/2023,1,1,1,0,0,0,0,0,app,tablet,81,2026-05-16T02:58:24.632Z
f815c31b-ebce-4a9d-b07b-676a930c9a64,12/09/2023,1,1,0,0,0,0,0,0,app,celular,null,2026-05-16T02:58:24.632Z
562f34eb-f11b-479b-b7f8-d29979040bf0,18/09/2023,1,1,1,0,0,0,0,0,web,computador,206,2026-05-16T02:58:24.632Z
29a2d47e-76bc-4113-a8b1-f38682d6c3c4,27/10/2023,1,1,1,0,0,0,0,0,web,computador,546,2026-05-16T02:58:24.632Z
c78f2a9e-4641-482d-bf95-24a288b502bf,28/10/2023,1,1,0,0,1,0,0,0,web,computador,434,2026-05-16T02:58:24.632Z
8ca38a05-6731-4963-8f9a-b6c8da6c6b5d,16/10/2023,1,1,0,0,0,0,0,0,web,computador,581,2026-05-16T02:58:24.632Z
1ab86aef-777c-4bcc-899e-d732379705d1,01/10/2023,1,1,0,1,0,0,0,0,web,computador,402,2026-05-16T02:58:24.632Z
d174b91c-bf76-48c5-a7e1-dd0018316fd5,12/10/2023,1,1,0,0,1,0,0,0,web,celular,170,2026-05-16T02:58:24.632Z
f1fdc8b4-dfb9-4130-b583-b6304f23f160,19/10/2023,1,1,1,0,0,0,0,0,app,computador,null,2026-05-16T02:58:24.632Z
5a5a4a36-9b17-4e14-8d03-7844d65c8d62,17/10/2023,1,1,1,0,0,0,0,0,web,celular,520,2026-05-16T02:58:24.632Z
100331f6-4e5c-4f16-8057-1bab2ffbb282,18/11/2023,1,1,0,1,0,0,0,0,web,celular,459,2026-05-16T02:58:24.632Z
0ae46291-ad7d-417b-b718-1cc1f699e8c9,07/11/2023,1,1,1,0,0,0,0,0,web,computador,474,2026-05-16T02:58:24.632Z
6288cc22-5cdc-433a-abaa-93af2c5af817,03/11/2023,1,1,0,1,0,0,0,0,web,celular,null,2026-05-16T02:58:24.632Z
f60478bd-ecba-4e30-845d-c7418418d1a2,09/11/2023,1,1,1,0,0,0,0,0,mobile,computador,null,2026-05-16T02:58:24.632Z
0712bcc1-fe44-4867-9fe9-937bee2d5958,20/12/2023,1,1,1,0,0,0,0,0,web,celular,376,2026-05-16T02:58:24.632Z
061a1e04-35db-4300-ba02-f007532f403e,24/12/2023,1,1,1,0,0,0,0,0,app,computador,450,2026-05-16T02:58:24.632Z
d9f3fab1-b930-40d8-932b-4ce4495a2cf1,04/01/2024,1,1,0,0,0,1,0,0,web,computador,283,2026-05-16T02:58:24.632Z
eb047632-a6e4-4206-adc7-065b0bfd8bec,25/01/2024,1,1,0,0,0,1,0,0,app,computador,239,2026-05-16T02:58:24.632Z
71a68263-90b4-4c89-ada9-3dc89277436c,16/01/2024,1,1,0,0,0,0,0,0,web,computador,305,2026-05-16T02:58:24.632Z
5abf8c34-5de7-4574-bde2-1396dee5bf24,08/01/2024,1,1,0,0,1,0,0,0,app,computador,61,2026-05-16T02:58:24.632Z
7407c9f2-0664-4323-b493-373862cc5020,12/02/2024,1,1,0,1,0,0,0,0,web,celular,27,2026-05-16T02:58:24.632Z
1c21fd7b-0328-4240-82cb-f85b3712c954,17/02/2024,1,1,0,0,0,1,0,0,app,celular,null,2026-05-16T02:58:24.632Z
31043184-dbd6-4b56-b4d4-c6b4ac741030,18/02/2024,1,1,1,0,0,0,0,0,mobile,celular,254,2026-05-16T02:58:24.632Z
a1bdee9f-1547-47a5-8903-42dbb5481533,24/02/2024,1,1,0,0,0,1,0,0,web,computador,null,2026-05-16T02:58:24.632Z
c2fcdb4d-e5e2-4f5a-8132-395bc837babc,03/02/2024,1,1,1,0,0,0,0,0,app,computador,554,2026-05-16T02:58:24.632Z
0d55943d-46c3-4318-aa64-22c6025d55cb,20/03/2024,1,1,0,1,0,0,0,0,web,computador,450,2026-05-16T02:58:24.632Z
9fa84ad0-84c8-4896-a171-c0d4e3543643,20/03/2024,1,1,1,0,0,0,0,0,web,computador,252,2026-05-16T02:58:24.632Z
c0d7aec4-499e-475c-9f16-3dcada2567f6,03/03/2024,1,1,1,0,0,0,0,0,web,celular,334,2026-05-16T02:58:24.632Z
ff8d3c68-d578-47e7-8084-614a3bc65e20,27/03/2024,1,1,1,0,0,0,0,0,web,computador,420,2026-05-16T02:58:24.632Z
0e97d89e-e4e2-47a3-b44e-f635f203aa5a,07/03/2024,1,1,0,1,0,0,0,0,web,computador,345,2026-05-16T02:58:24.632Z
d8789ce3-2d0a-43fe-bf77-9077431d6a3d,03/04/2024,1,1,1,0,0,0,0,0,web,celular,59,2026-05-16T02:58:24.632Z
d4d919df-c1e0-49ee-9f8e-a9e2da024418,01/04/2024,1,1,1,0,0,0,0,0,web,celular,587,2026-05-16T02:58:24.632Z
cf6353bf-bde2-4ade-8d0f-36ce23ac9f79,08/04/2024,1,1,0,0,0,0,0,0,web,celular,11,2026-05-16T02:58:24.632Z
3d81f615-49e3-49c8-a79c-9dfd6d9c82aa,26/05/2024,1,1,0,0,0,1,0,0,web,computador,223,2026-05-16T02:58:24.632Z
83d8e7c2-9d4b-4ab5-aced-434a4c9163d3,21/05/2024,1,1,0,0,1,0,0,0,web,celular,425,2026-05-16T02:58:24.632Z
49814089-254b-4308-9acc-59bbbe3f8cce,07/05/2024,1,1,0,1,0,0,0,0,web,computador,382,2026-05-16T02:58:24.632Z
d5e20ddf-007c-416f-8a2f-583587194f8e,19/05/2024,1,1,1,0,0,0,0,0,web,celular,262,2026-05-16T02:58:24.632Z
2652e86c-e12d-410a-bf4c-9f3cacd902cf,09/05/2024,1,1,1,0,0,0,0,0,web,computador,573,2026-05-16T02:58:24.632Z
961e2995-dc58-432f-8eb0-173945b560b2,04/05/2024,1,1,1,0,0,0,0,0,web,celular,380,2026-05-16T02:58:24.632Z
aeb2f1de-eb6f-49a8-9c08-93ff9d70e8df,01/05/2024,1,1,0,0,0,1,0,0,app,celular,504,2026-05-16T02:58:24.632Z
a557f91b-8dd2-4cba-9cca-b86f461d2a00,08/05/2024,1,1,0,1,0,0,0,0,app,celular,394,2026-05-16T02:58:24.632Z
87e4caee-f61f-4b2b-a76f-b6133c733068,15/05/2024,1,1,1,0,0,0,0,0,web,celular,484,2026-05-16T02:58:24.632Z
012d26df-a821-4af6-a351-a71c06d8531d,20/05/2024,1,1,1,0,0,0,0,0,web,computador,190,2026-05-16T02:58:24.632Z
f3b267e6-7041-49c7-8cf7-cdb25f85f0f5,16/05/2024,1,1,0,0,1,0,0,0,web,celular,221,2026-05-16T02:58:24.632Z
d4890ec6-a43b-464a-911d-3feffb6d394e,16/05/2024,1,1,0,0,0,0,0,0,app,tablet,154,2026-05-16T02:58:24.632Z
57070880-5be5-4f53-8650-515b22bd2d82,02/05/2024,1,1,1,0,0,0,0,0,web,computador,138,2026-05-16T02:58:24.632Z
adaf9124-1845-4838-9dcd-7d120da0f018,21/06/2024,1,1,1,0,0,0,0,0,web,tablet,376,2026-05-16T02:58:24.632Z
3ee4c695-2937-4489-8a74-e46bcd9d2902,16/06/2024,1,1,1,0,0,0,0,0,web,celular,266,2026-05-16T02:58:24.632Z
f31f602d-4897-4aff-a343-31c6fac116f9,03/06/2024,1,1,0,1,0,0,0,0,web,celular,442,2026-05-16T02:58:24.632Z
df040320-5398-44a0-8bb9-03f7b4c866a0,15/06/2024,1,1,1,0,0,0,0,0,web,computador,452,2026-05-16T02:58:24.632Z
731528c6-92bc-403d-9df6-d62526f71c99,16/06/2024,1,1,1,0,0,0,0,0,web,tablet,61,2026-05-16T02:58:24.632Z
b5b13e23-8351-4337-9eda-5dc926a4d0b0,13/06/2024,1,1,0,0,0,0,0,0,web,celular,103,2026-05-16T02:58:24.632Z
545ef741-baad-455d-a874-7d208338caf4,03/06/2024,1,1,1,0,0,0,0,0,web,computador,null,2026-05-16T02:58:24.632Z
3656cdd3-4274-4e35-9fa9-860a29973e84,20/06/2024,1,1,1,0,0,0,0,0,web,computador,429,2026-05-16T02:58:24.632Z
f1c65f92-5fa5-450b-89aa-4a49922f87e3,18/07/2024,1,1,0,0,0,1,0,0,app,celular,287,2026-05-16T02:58:24.632Z
cc121b84-dbc5-45b6-b9e6-ab7f00ef4384,17/07/2024,1,1,1,0,0,0,0,0,web,celular,444,2026-05-16T02:58:24.632Z
8076e1c9-c781-41e8-b299-2f536bc1de69,23/07/2024,1,1,0,0,1,0,0,0,web,tablet,15,2026-05-16T02:58:24.632Z
d4156765-5629-4f7d-90e1-1a98d2b55eaa,17/08/2024,1,1,1,0,0,0,0,0,web,computador,553,2026-05-16T02:58:24.632Z
d72de810-c629-4b46-9ddb-96ba40523965,07/08/2024,1,1,1,0,0,0,0,0,app,computador,474,2026-05-16T02:58:24.632Z
f9e4fd2a-ba86-4fcd-ab56-28c4c130a86f,24/08/2024,1,1,1,0,0,0,0,0,app,celular,532,2026-05-16T02:58:24.632Z
7f7fadc2-8417-455d-b902-bfc632d96d34,05/08/2024,1,1,1,0,0,0,0,0,app,computador,570,2026-05-16T02:58:24.632Z
a7da2005-18b8-4367-9e2f-f6ec9bf6aa73,18/08/2024,1,1,0,0,1,0,0,0,app,celular,318,2026-05-16T02:58:24.632Z
395c6e39-85a4-404d-a679-3ec352ca9aa5,08/09/2024,1,1,0,0,0,0,0,0,web,celular,178,2026-05-16T02:58:24.632Z
ade6b3f3-b98a-4d19-82be-af923fbf9745,13/09/2024,1,1,1,0,0,0,0,0,app,computador,140,2026-05-16T02:58:24.632Z
5c6ecb64-4026-4243-9c6d-0930cf6e5a5f,25/09/2024,1,1,0,0,0,0,0,0,web,celular,null,2026-05-16T02:58:24.632Z
5bcd4a61-0508-4c50-9c8c-c94a21503595,16/10/2024,1,1,1,0,0,0,0,0,web,celular,99,2026-05-16T02:58:24.632Z
58d221ad-5baf-4e52-bd17-83e03c670a78,17/10/2024,1,1,0,0,1,0,0,0,web,computador,522,2026-05-16T02:58:24.632Z
bae38f60-a827-487f-9983-4b420ed67f6c,22/10/2024,1,1,0,0,0,0,0,0,mobile,computador,152,2026-05-16T02:58:24.632Z
cef7fd8b-fb36-477c-96f7-b4c928c817e9,05/10/2024,1,1,0,0,0,0,0,0,web,computador,74,2026-05-16T02:58:24.632Z
2b2d7619-c51f-4017-964f-c119204beb99,17/11/2024,1,1,1,0,0,0,0,0,web,tablet,155,2026-05-16T02:58:24.632Z
69976d60-8697-472a-952f-135dbe030670,09/11/2024,1,1,1,0,0,0,0,0,web,celular,154,2026-05-16T02:58:24.632Z
a9c9ba26-7e77-4590-aaaa-d3fdf9c087d0,14/11/2024,1,1,0,1,0,0,0,0,web,computador,387,2026-05-16T02:58:24.632Z
fa79c88e-6506-4637-9735-c0e89c2a320c,11/11/2024,1,1,0,0,0,1,0,0,web,celular,50,2026-05-16T02:58:24.632Z
936d63e5-5fc4-418d-bbc6-5a7acf235da9,22/11/2024,1,1,0,1,0,0,0,0,web,celular,558,2026-05-16T02:58:24.632Z
b04c32ad-6b86-4e85-9a18-515d49a8579c,10/11/2024,1,1,0,0,0,0,0,0,app,computador,428,2026-05-16T02:58:24.632Z
881d811a-30ac-46ad-9d9f-e14df26fd9fa,15/11/2024,1,1,1,0,0,0,0,0,web,computador,555,2026-05-16T02:58:24.632Z
b13845f7-8807-4b6c-811e-50ec8a5b3c0a,26/11/2024,1,1,0,0,0,1,0,0,mobile,computador,184,2026-05-16T02:58:24.632Z
2638e352-0b09-43c3-a0e2-f46082313bf4,09/12/2024,1,1,0,1,0,0,0,0,web,computador,557,2026-05-16T02:58:24.632Z
42fda032-58c5-4cd8-a60c-668e9edea188,12/12/2024,1,1,0,1,0,0,0,0,web,celular,79,2026-05-16T02:58:24.632Z
2db6d561-3eba-4ad4-8ba9-6fad848e6e62,28/12/2024,1,1,1,0,0,0,0,0,web,celular,181,2026-05-16T02:58:24.632Z
22476e1e-5190-453c-971e-76393cb986db,09/12/2024,1,1,1,0,0,0,0,0,app,celular,431,2026-05-16T02:58:24.632Z
18c0edb2-589c-428d-b93b-62099f4af467,11/12/2024,1,1,0,1,0,0,0,0,mobile,tablet,512,2026-05-16T02:58:24.632Z
b9cbcd23-1382-4beb-9b13-d6d42d88cdaa,04/12/2024,1,1,0,1,0,0,0,0,app,computador,198,2026-05-16T02:58:24.632Z
3416598f-dfb1-48f4-9c8a-701e7a3df8b1,02/12/2024,1,1,0,0,0,0,0,1,web,computador,87,2026-05-16T02:58:24.632Z
30aedade-9dc9-4773-ba8a-6128c0f77930,17/01/2025,1,1,1,0,0,0,0,0,web,celular,234,2026-05-16T02:58:24.632Z
b3f9f622-e3da-4b5a-8532-fead058883b0,24/01/2025,1,1,1,0,0,0,0,0,web,tablet,6112,2026-05-16T02:58:24.632Z
151d14e5-cf51-4b0b-89b5-635afdc920b7,25/01/2025,1,1,0,0,0,1,0,0,mobile,celular,20,2026-05-16T02:58:24.632Z
b413fa50-f7df-42e8-83b8-6d5f7bc977bc,19/01/2025,1,1,0,1,0,0,0,0,web,celular,234,2026-05-16T02:58:24.632Z
6b9f785c-e2f4-4c99-a6dc-388822c84fc0,16/02/2025,1,1,1,0,0,0,0,0,app,celular,27,2026-05-16T02:58:24.632Z
b390f27e-c80b-4377-9f81-bdc2639f5f82,03/02/2025,1,1,0,0,0,0,0,0,web,computador,455,2026-05-16T02:58:24.632Z
1ffa36ec-70cc-4eaa-a434-76a7dbe07ed4,07/02/2025,1,1,0,0,0,0,0,0,web,celular,214,2026-05-16T02:58:24.632Z
065d2c5e-61e6-45f6-86ac-d7fce23d9ef2,27/02/2025,1,1,0,0,0,0,0,0,web,tablet,332,2026-05-16T02:58:24.632Z
5198551f-fb84-49cd-8dd4-84a610cf45c9,21/02/2025,1,1,0,1,0,0,0,0,app,tablet,324,2026-05-16T02:58:24.632Z
